category,product_code,part_name,material,processes,process_count
蝶阀DD系列,T161DD700.24/3,上法兰,Q235-A.F板,车 → 钳,2
蝶阀DD系列,T161DD600,填料压圈,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T161DD600,填料压板,06Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD600,填料组,F4(白),车,1
蝶阀DD系列,T161DD500,连接架,Q235-A.F,焊接 → 车 → 钳 → 钳,4
蝶阀DD系列,T161DD500.24/1(RT),,Q235-A.F板,车 → 钳,2
蝶阀DD系列,T161DD500.24/3(RT),上法兰,Q235-A.F板,车 → 钳,2
蝶阀DD系列,T161DD500.24/2,连接杆,Q235-A.F,下料 → 车,2
蝶阀DD系列,T221DD150L,冷箱法兰盘,Q235-A.F,钳 → 车 → 钳,3
蝶阀DD系列,T151DD300L/20,冷箱法兰盘,Q235-A.F,钳 → 车 → 钳,3
蝶阀DD系列,T161DD350,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD400,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD600,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T221DD300,阀体,5083.0,钳 → 镗/车 → 清洗,3
蝶阀DD系列,T221DD300L,冷箱法兰盘,Q235-A.F/板料,钳 → 车 → 钳,3
蝶阀DD系列,T221DD300L,支架,Q235-A.F,焊接 → 车 → 钳 → 钳,4
蝶阀DD系列,T221DD300.05/2,支柱,Q235-A.F,下料 → 车,2
蝶阀DD系列,T221DD300.05/1(RT),上法兰,Q235-A.F板/,车 → 钳,2
蝶阀DD系列,T221DD300L.05/3,下法兰,Q235-A.F板/,车 → 钳,2
蝶阀DD系列,T172DD300L,贴面法兰,Q235-A.F,车 → 钳 → 钳,3
蝶阀DD系列,T172DD300L,冷箱法兰盘,Q235-A.F,钳 → 车 → 钳,3
蝶阀DD系列,T161-165DD250F,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T161-165DD250F,阀杆,O6Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT217DD200.02/3,上法兰,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,TT217DD200.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 铣,3
蝶阀DD系列,TT217DD200,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD200FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT217DD200FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT217DD200FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT217DD200FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT217DD200FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT357DD200FA-D,阀体（L=152）,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT357DD250FA-D.02/4,填料函,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,TT357DD250FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 线切割/铣,3
蝶阀DD系列,TT357DD200FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT357DD200FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT357DD200FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT357DD250FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT357DD250FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT217DD400FA-D,阀体（L=140）,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT217DD400FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 线切割/铣,3
蝶阀DD系列,TT217DD400FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD400FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT217DD400FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT217DD400FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT217DD400FA-D,后盖,O6Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,TT157DD450FA-D,阀体（L=152）,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT157DD450FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → /铣,3
蝶阀DD系列,TT157DD450FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT157DD450FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT157DD450FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT157DD450FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT157DD450FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT217DD350FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT217DD350FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 线切割 → 清洗,4
蝶阀DD系列,TT217DD350FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD350FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT217DD350FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT217DD350FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT217DD350FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT357DD250FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT357DD250FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT357DD250FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT357DD250FA-D,阀体（L=165）,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,T201QDD400,阀杆,O6Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,T251DZD200M,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T251DZD200M.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T301QDD200,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣,6
蝶阀DD系列,T161DD400,连接架,LCB(精),车 → 钳 → 钳,3
蝶阀DD系列,T331DD200F,阀体,CF8(精）,车 → 镗 → 钳 → 钳 → 钳 → 清洗,6
蝶阀DD系列,T361DD200,阀体,CF8(铸件）,钳 → 钳 → 钳 → 清洗,4
蝶阀DD系列,T231DD350,阀体,CF8(铸件）,钳 → 钳 → 钳 → 清洗,4
蝶阀DD系列,T161DD200F.02/1,上法兰,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,T331-333DD200F.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T331-333DD200F,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T331-333DD200F,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,T161-164DD450F,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD200FA-D.02/3,填料函,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,TT327DD150FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 铣,3
蝶阀DD系列,TT327DD150FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT327DD150FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT327DD150FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT327DD150FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT327DD150FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT327DD150FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT337DD150FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT337DD150FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT337DD150FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT267DD300FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT217DD300FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT337DD200FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT267DD250FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT217DD250FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT267DD350FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT217DD300FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 线切割 → 清洗,4
蝶阀DD系列,TT217DD300FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD300FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT217DD300FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT217DD300FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT217DD300FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT337DD200FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,TT337DD200FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD250FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT337DD200FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT337DD200FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT217DD250FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 线切割 → 清洗,4
蝶阀DD系列,TT217DD250FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD250FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT217DD250FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,T221DD250,压板,06Cr19Ni10,下料 → 车 → 钳 → 钳 → 清洗,5
蝶阀DD系列,T221DD300,压板,06Cr19Ni10,下料 → 车 → 钳 → 钳 → 清洗,5
蝶阀DD系列,T221DD300,定位套,O6Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T221DD300,后盖,O6Cr19Ni10,下料 → 车 → 焊接 → 车 → 钳 → 清洗,6
蝶阀DD系列,T221DD250,定位套,O6Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T221DD250,后盖,O6Cr19Ni10,下料 → 车 → 焊接 → 车 → 钳 → 清洗,6
蝶阀DD系列,T161DD250,底盖,O6Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T331DD200F,配对铝法兰,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD450,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T231DD350,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T361DD250F,加厚配对法兰（铝）,5083 锻件,车 → 钳 → 清洗,3
蝶阀DD系列,T201DD400,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T231DD500F,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T221DD300.01/1,阀体,5083.0,清洗 → 焊接 → 车 → 钳 → 焊接 → 车 → 镗 → 钳 → 钳,9
蝶阀DD系列,T221DD300.01/1-2,阀体筒,5083 板,焊接 → 校圆 → 探伤 → 车 → 镗,5
蝶阀DD系列,T221DD300.01/1-4,隔套,5083 板,焊接 → 校圆 → 车,3
蝶阀DD系列,T221DD300.01/2,阀座,O6Cr19Ni10,车 → 清洗,2
蝶阀DD系列,T221DD300.01/1-1,下法兰,5083 锻件,车 → 镗/线切割 → 钳,3
蝶阀DD系列,T221DD300.01/1-3,上法兰,5083 锻件,车 → 镗/线切割 → 钳,3
蝶阀DD系列,T221DD300,阀瓣,06Cr19Ni10,钳 → 焊接 → 车 → 镗 → 线切割 → 钳 → 清洗,7
蝶阀DD系列,T221DD300.04/1,阀瓣体,06Cr19Ni10,车 → 线切割 → 清洗,3
蝶阀DD系列,T221DD300.04/2,耳座,06Cr19Ni10,线切割 → 车 → 清洗,3
蝶阀DD系列,T221DD300,密封圈压板,06Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T201DD200,阀瓣,CF8(精）,车 → 车 → 镗 → 钳 → 清洗,5
蝶阀DD系列,T221DD200.04/2,耳座,06Cr19Ni10,线切割 → 车 → 清洗,3
蝶阀DD系列,T221DD350.04/2,耳座,06Cr19Ni10,线切割 → 车 → 清洗,3
蝶阀DD系列,T221DD400.04/2,耳座,06Cr19Ni10,线切割 → 车 → 清洗,3
蝶阀DD系列,T221DD150.04/2,耳座,06Cr19Ni10,线切割 → 车 → 钳 → 清洗,4
蝶阀DD系列,T201DD200,阀瓣,06Cr19Ni10,钳 → 焊接 → 车 → 镗 → 钳 → 清洗,6
蝶阀DD系列,T201DD200,阀瓣体,06Cr19Ni10,车 → 线切割 → 清洗,3
蝶阀DD系列,T201DD200,耳座,06Cr19Ni10,线切割 → 钳,2
蝶阀DD系列,T161DD400,冷箱法兰盘,Q235-A.F,钳 → 车 → 钳,3
蝶阀DD系列,T151DL400,贴面法兰,Q235-A.F,车 → 钳 → 钳,3
蝶阀DD系列,T201QDD300,阀体,CF8(铸件）,钳 → 钳 → 钳 → 清洗,4
蝶阀DD系列,T271DD250F,阀体,CF8(精）,车 → 镗 → 钳 → 钳 → 钳 → 清洗,6
蝶阀DD系列,TT217DD400FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT217DD500FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT217DD500FA-D.02/1,下法兰,O6Cr19Ni10,下料 → 车 → 线切割/铣,3
蝶阀DD系列,TT217DD500FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT217DD500FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT217DD500FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT217DD500FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT217DD500FA-D,后盖,O6Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD500,填料压圈,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T161DD500,填料压板,O6Cr19Ni12,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD400,填料压板,O6Cr19Ni12,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD400,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割 → 清洗,4
蝶阀DD系列,T161DD400,垫圈,10-3/9-4铝青铜,下料 → 车 → 清洗,3
蝶阀DD系列,T161DD400,垫片,F4(白),车,1
蝶阀DD系列,T161DD250,垫片,F4(白),车,1
蝶阀DD系列,T161DD250,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割 → 清洗,4
蝶阀DD系列,T161DD250,垫圈,10-3/9-4铝青铜,下料 → 车 → 清洗,3
蝶阀DD系列,T161DD250,阀瓣,CF8(精）,车 → 车 → 镗 → 钳 → 清洗,5
蝶阀DD系列,T251DD300M,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T151DD100,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T152DD100,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T153DD100,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T151DD100.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T152DD100.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T153DD100.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T151DD100.02/1,阀盖体,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T151DD100.02/3,填料函,O6Cr19Ni10,下料 → 车,2
蝶阀DD系列,T151DD100,加长杆,O6Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣,6
蝶阀DD系列,T152DD100,加长杆,O6Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣,6
蝶阀DD系列,T153DD100,加长杆,O6Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣,6
蝶阀DD系列,T151DD100,阀体,5083.0,车 → 清洗,2
蝶阀DD系列,T161DD250,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T161DD300,加厚配对法兰（铝）,5083 锻件,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T361DD150F,加厚配对法兰（铝）,5083锻件,车 → 钳 → 清洗,3
蝶阀DD系列,T161DD250,连接架,LCB(精),车 → 钳 → 钳,3
蝶阀DD系列,T201DD200,阀体,CF8(铸件）,钳 → 钳 → 钳 → 清洗,4
蝶阀DD系列,T261DD200,阀体,CF8(精）,车 → 车 → 镗,3
蝶阀DD系列,TT217DD200.02/3,填料函,O6Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT217DD200FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT267DD200FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,TT267DD150FA-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,TT267DD150FA-D.02/2,套管,06Cr19Ni10,下料 → 车,2
蝶阀DD系列,TT267DD150FA-D,阀杆,美标ASTM/A276/276MXM-19,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
蝶阀DD系列,TT267DD150FA-D,限位块,10-3/9-4铝青铜,下料 → 车 → 线切割/钳 → 清洗,4
蝶阀DD系列,TT267DD150FA-D,后盖,O6Cr19Ni10,下料 → 车 → 线切割/铣 → 钳 → 清洗,5
蝶阀DD系列,TT267DD150FA-D,阀体,CF8(精）,镗 → 钳 → 钳 → 清洗,4
蝶阀DD系列,T180D350,阀体,WCB,车 → 镗 → 钳 → 钳 → 钳,5
蝶阀DD系列,T180D350,阀杆,2Cr13,车,1
蝶阀DD系列,T180D350.05/1,阀体座,20号钢,车 → 车 → 钳,3
蝶阀DD系列,T180D350.05/2,密封圈,20%碳纤（F4）,车,1
蝶阀DD系列,T180D350,阀座,复合加工,车 → 装配 → 车,3
蝶阀DD系列,T221DD150.02/1,阀盖体,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T221DD150.02/3,填料函,O6Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T221-224DD150,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T221-224DD150.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T221-224DD150,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 钳,7
蝶阀DD系列,T221DD125,阀体,5083,钳 → 精车,2
蝶阀DD系列,T221DD125.01/1,阀体,5083,清洗 → 焊接 → 车 → 钳 → 焊接 → 精车 → 镗 → 钳,8
蝶阀DD系列,T221DD125.01/1-2,阀体筒,5083 锻件,车 → 镗,2
蝶阀DD系列,T221DD125.01/2,接头,5083 锻件,车 → 镗,2
蝶阀DD系列,T221DD150.01/2,阀座,O6Cr19Ni10,下料 → 精车 → 清洗,3
蝶阀DD系列,T221DD150.01/1-1,下法兰,5083 锻件,车 → 镗/线切割 → 钳,3
蝶阀DD系列,T221DD150.01/1-3,上法兰,5083 锻件,车 → 镗/线切割 → 钳,3
蝶阀DD系列,T221DD150,阀瓣,06Cr19Ni10,钳 → 焊接 → 车 → 镗 → 钳 → 清洗,6
蝶阀DD系列,T221DD150.04/1,阀瓣体,06Cr19Ni10,车 → 铣/线切割 → 清洗,3
蝶阀DD系列,T221DD150,密封圈压板,O6Cr19Ni10,下料 → 车 → 钳 → 清洗,4
蝶阀DD系列,T221-223DD200,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 钳 → 清洗,8
蝶阀DD系列,T221DD200,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T222DD200,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T223DD200,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T224DD200,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
蝶阀DD系列,T221DD200.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T222DD200.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
蝶阀DD系列,T223DD200.02/2,套管,06Cr19Ni10,下料 → 车 → 清洗,3
C9阀门系列,C9335DA50,阀体,CF8(精）,车 → 车 → 钳 → 钳 → 清洗,5
C9阀门系列,C9325QDA50,气囊,外购成品改制,钳,1
C9阀门系列,C9325DA50,阀体垫片,改性F4,车,1
C9阀门系列,C9325DA40,阀体垫片,改性F4,车,1
C9阀门系列,C9330DA50.02/3,接管,06Cr19Ni10,下料 → 车 → 清洗,3
C9阀门系列,C9325DA50.02/1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
C9阀门系列,C9325DA50.02/2,螺套,QSn8-0.3,下料 → 车 → 清洗,3
C9阀门系列,C9330DA15,阀盖,06Cr19Ni10,钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9325DA15,阀盖,06Cr19Ni10,钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9325DA25,阀盖,06Cr19Ni10,钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9330DA50,阀盖,06Cr19Ni10,钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9335DA15N,阀体,CF8(铸件）,车 → 车 → 清洗,3
C9阀门系列,C9325A25,阀盖,06Cr19Ni10,钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9325DA25.02/2,螺套,QSn8-0.3,下料 → 车 → 清洗,3
C9阀门系列,C9325DA50.02/1,阀盖体,022Cr17Ni12MO2(316L),下料 → 车 → 清洗,3
C9阀门系列,C9325DA25.02/3,接管,022Cr17Ni12MO2(316L),下料 → 车 → 清洗,3
C9阀门系列,C9325DA50.02/3,接管,022Cr17Ni12MO2(316L),下料 → 车 → 清洗,3
C9阀门系列,C9325DH25,阀顶,06Cr19Ni10,下料 → 车 → 铣 → 钳 → 清洗,5
C9阀门系列,C9325DH25,阀盖,06Cr19Ni10,下料 → 车 → 线切割 → 钳 → 清洗,5
C9阀门系列,C9325DA25,填料螺母,CF3M(精),车 → 车 → 清洗,3
C9阀门系列,C9335DA25N,阀体,CF8(精）,车 → 车 → 车 → 钳 → 钳 → 清洗,6
C9阀门系列,C9325DA50,填料螺母,CF3M(精),车 → 车 → 清洗,3
C9阀门系列,C9325DA25,填料螺母,CF8(精）,车 → 车 → 清洗,3
C9阀门系列,C9325DA25.02/1,阀盖体,CF8(精）,车 → 车 → 清洗,3
C9阀门系列,C9325DA25.02/1,阀盖体,CF3M(精),车 → 清洗,2
C9阀门系列,C9325DA40.02/1,阀盖体,CF3M(精),车 → 清洗,2
C9阀门系列,C9325DA25,阀顶,CF8(精）,车 → 车 → 清洗,3
C9阀门系列,C9325DA25,阀盖,022Cr17Ni12MO2+CF3M(316L),钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9325DA50,阀盖,022Cr17Ni12MO2(316L),钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9325DA40,阀盖,022Cr17Ni12MO2+CF3M(316L),钳 → 焊接 → 车 → 车 → 钳 → 清洗,6
C9阀门系列,C9325DA25.02/3,接管,06Cr19Ni10,下料 → 车 → 清洗,3
C9阀门系列,C9325DH25.02/1,阀盖体,CF8(精）,车 → 清洗,2
C9阀门系列,C9325DH25,阀盖,06Cr19Ni10+CF8M,焊接 → 车 → 钳 → 清洗、喷砂,4
C9阀门系列,C9325DH25.02/2,导向轴,06Cr19Ni10,下料 → 车 → 清洗,3
